,datetime,open,high,low,close,volume,last_volume
51,2021-12-01 21:02:00,6056.0,6056.0,6056.0,6056.0,5,52138
52,2021-12-01 21:03:00,6055.0,6055.0,6054.0,6054.0,38,52176
53,2021-12-01 21:04:00,6054.0,6056.0,6054.0,6056.0,32,52214
54,2021-12-01 21:05:00,6056.0,6061.0,6056.0,6059.0,52,52246
55,2021-12-01 21:06:00,6059.0,6061.0,6058.0,6059.0,40,52298
56,2021-12-01 21:07:00,6059.0,6060.0,6059.0,6060.0,52,52338
57,2021-12-01 21:08:00,6060.0,6062.0,6060.0,6062.0,38,52390
58,2021-12-01 21:09:00,6062.0,6062.0,6061.0,6061.0,7,52429
59,2021-12-01 21:10:00,6061.0,6061.0,6061.0,6061.0,66,52436
60,2021-12-01 21:11:00,6062.0,6063.0,6062.0,6062.0,17,52514
61,2021-12-01 21:12:00,6061.0,6061.0,6060.0,6061.0,28,52534
62,2021-12-01 21:13:00,6061.0,6061.0,6061.0,6061.0,0,52562
63,2021-12-01 21:14:00,6061.0,6061.0,6060.0,6060.0,36,52562
64,2021-12-01 21:15:00,6060.0,6060.0,6060.0,6060.0,0,52598
65,2021-12-01 21:16:00,6062.0,6064.0,6062.0,6064.0,98,52667
66,2021-12-01 21:17:00,6064.0,6068.0,6064.0,6068.0,203,52765
67,2021-12-01 21:18:00,6066.0,6068.0,6065.0,6068.0,257,52996
68,2021-12-01 21:19:00,6068.0,6075.0,6067.0,6075.0,335,53253
69,2021-12-01 21:20:00,6075.0,6075.0,6071.0,6072.0,159,53588
70,2021-12-01 21:21:00,6072.0,6073.0,6071.0,6073.0,8,53747
71,2021-12-01 21:22:00,6073.0,6073.0,6069.0,6069.0,58,53755
72,2021-12-01 21:23:00,6068.0,6068.0,6065.0,6065.0,116,53825
73,2021-12-01 21:24:00,6066.0,6067.0,6066.0,6067.0,10,53950
74,2021-12-01 21:25:00,6067.0,6068.0,6066.0,6068.0,15,53960
75,2021-12-01 21:26:00,6068.0,6070.0,6068.0,6068.0,12,53975
76,2021-12-01 21:27:00,6068.0,6069.0,6068.0,6069.0,3,53987
77,2021-12-01 21:28:00,6069.0,6069.0,6068.0,6068.0,22,53990
78,2021-12-01 21:29:00,6068.0,6072.0,6068.0,6071.0,30,54012
79,2021-12-01 21:30:00,6071.0,6072.0,6070.0,6071.0,28,54042
80,2021-12-01 21:31:00,6071.0,6071.0,6069.0,6069.0,6,54070
81,2021-12-01 21:32:00,6069.0,6070.0,6068.0,6068.0,180,54076
82,2021-12-01 21:33:00,6069.0,6071.0,6069.0,6071.0,122,54328
83,2021-12-01 21:34:00,6071.0,6075.0,6069.0,6075.0,191,54450
84,2021-12-01 21:35:00,6076.0,6076.0,6072.0,6076.0,149,54657
85,2021-12-01 21:36:00,6074.0,6086.0,6074.0,6085.0,410,54810
86,2021-12-01 21:38:00,6089.0,6090.0,6087.0,6090.0,554,55602
87,2021-12-01 21:39:00,6093.0,6101.0,6093.0,6101.0,412,56254
88,2021-12-01 21:40:00,6102.0,6102.0,6097.0,6100.0,337,56667
89,2021-12-01 21:41:00,6106.0,6113.0,6106.0,6113.0,364,57134
90,2021-12-01 21:42:00,6110.0,6111.0,6109.0,6110.0,197,57509
91,2021-12-01 21:43:00,6110.0,6110.0,6106.0,6107.0,242,57706
92,2021-12-01 21:44:00,6107.0,6107.0,6104.0,6104.0,184,57958
93,2021-12-01 21:45:00,6104.0,6105.0,6102.0,6103.0,58,58145
94,2021-12-01 21:46:00,6104.0,6109.0,6104.0,6109.0,220,58207
95,2021-12-01 21:47:00,6109.0,6135.0,6109.0,6130.0,1196,58427
96,2021-12-01 21:48:00,6130.0,6130.0,6117.0,6117.0,434,59623
97,2021-12-01 21:49:00,6117.0,6117.0,6105.0,6105.0,284,60057
98,2021-12-01 21:50:00,6105.0,6105.0,6101.0,6102.0,224,60341
99,2021-12-01 21:51:00,6102.0,6105.0,6101.0,6103.0,136,60565
100,2021-12-01 21:52:00,6103.0,6106.0,6101.0,6106.0,106,60701
101,2021-12-01 21:53:00,6103.0,6107.0,6103.0,6103.0,398,60815
102,2021-12-01 21:54:00,6101.0,6101.0,6095.0,6096.0,501,61274
103,2021-12-01 21:55:00,6096.0,6097.0,6095.0,6096.0,381,61776
104,2021-12-01 21:56:00,6096.0,6096.0,6093.0,6093.0,119,62157
105,2021-12-01 21:57:00,6093.0,6094.0,6092.0,6093.0,172,62276
106,2021-12-01 21:58:00,6093.0,6095.0,6093.0,6095.0,56,62482
107,2021-12-01 21:59:00,6095.0,6095.0,6094.0,6094.0,110,62538
108,2021-12-01 22:00:00,6094.0,6098.0,6094.0,6097.0,73,62649
109,2021-12-01 22:01:00,6098.0,6105.0,6098.0,6105.0,125,62735
110,2021-12-01 22:02:00,6108.0,6108.0,6107.0,6108.0,178,62930
111,2021-12-01 22:03:00,6108.0,6109.0,6108.0,6108.0,328,63115
112,2021-12-01 22:04:00,6108.0,6109.0,6107.0,6108.0,261,63443
113,2021-12-01 22:05:00,6108.0,6108.0,6107.0,6108.0,31,63704
114,2021-12-01 22:06:00,6108.0,6108.0,6056.0,6056.0,-13004,63735
115,2021-12-01 22:07:00,6056.0,6057.0,6055.0,6055.0,94,50731
116,2021-12-01 22:08:00,6055.0,6055.0,6054.0,6055.0,194,50825
117,2021-12-01 22:09:00,6055.0,6055.0,6054.0,6054.0,164,51022
118,2021-12-01 22:10:00,6055.0,6057.0,6055.0,6057.0,72,51241
119,2021-12-01 22:11:00,6057.0,6058.0,6057.0,6057.0,24,51320
120,2021-12-01 22:12:00,6059.0,6060.0,6057.0,6057.0,34,51373
121,2021-12-01 22:13:00,6057.0,6059.0,6056.0,6059.0,58,51407
122,2021-12-01 22:14:00,6059.0,6060.0,6058.0,6060.0,33,51465
123,2021-12-01 22:15:00,6060.0,6062.0,6060.0,6062.0,8,51498
124,2021-12-01 22:16:00,6060.0,6060.0,6060.0,6060.0,2,51512
125,2021-12-01 22:17:00,6060.0,6061.0,6060.0,6061.0,23,51514
126,2021-12-01 22:18:00,6061.0,6061.0,6058.0,6058.0,37,51561
127,2021-12-01 22:19:00,6058.0,6060.0,6058.0,6060.0,4,51598
128,2021-12-01 22:20:00,6060.0,6060.0,6057.0,6058.0,56,51602
129,2021-12-01 22:21:00,6058.0,6058.0,6057.0,6057.0,51,51661
130,2021-12-01 22:22:00,6057.0,6057.0,6056.0,6057.0,19,51712
131,2021-12-01 22:23:00,6057.0,6057.0,6056.0,6056.0,62,51731
132,2021-12-01 22:24:00,6056.0,6057.0,6056.0,6056.0,28,51802
133,2021-12-01 22:25:00,6056.0,6058.0,6056.0,6057.0,68,51830
134,2021-12-01 22:26:00,6057.0,6058.0,6057.0,6057.0,38,51898
135,2021-12-01 22:27:00,6057.0,6057.0,6055.0,6056.0,53,51936
136,2021-12-01 22:28:00,6056.0,6056.0,6056.0,6056.0,6,51989
137,2021-12-01 22:29:00,6056.0,6056.0,6055.0,6056.0,15,52022
138,2021-12-01 22:30:00,6056.0,6057.0,6056.0,6056.0,61,52037
139,2021-12-01 22:31:00,6056.0,6056.0,6055.0,6055.0,32,52098
140,2021-12-01 22:32:00,6055.0,6056.0,6055.0,6056.0,10,52132
141,2021-12-01 22:33:00,6056.0,6056.0,6056.0,6056.0,0,52143
142,2021-12-01 22:34:00,6054.0,6056.0,6054.0,6056.0,53,52193
143,2021-12-01 22:35:00,6056.0,6056.0,6056.0,6056.0,0,52246
144,2021-12-01 22:36:00,6056.0,6061.0,6056.0,6059.0,60,52246
145,2021-12-01 22:37:00,6059.0,6060.0,6059.0,6060.0,61,52306
146,2021-12-01 22:38:00,6060.0,6060.0,6060.0,6060.0,0,52367
147,2021-12-01 22:39:00,6060.0,6062.0,6060.0,6062.0,56,52367
148,2021-12-01 22:40:00,6061.0,6061.0,6061.0,6061.0,0,52436
149,2021-12-01 22:41:00,6061.0,6062.0,6061.0,6061.0,79,52436
150,2021-12-01 22:42:00,6061.0,6061.0,6061.0,6061.0,32,52515
151,2021-12-01 22:43:00,6060.0,6060.0,6060.0,6060.0,0,52550
152,2021-12-01 22:44:00,6060.0,6060.0,6060.0,6060.0,48,52550
153,2021-12-01 22:45:00,6060.0,6060.0,6060.0,6060.0,0,52598
154,2021-12-01 22:46:00,6060.0,6062.0,6060.0,6062.0,45,52603
155,2021-12-01 22:47:00,6062.0,6066.0,6062.0,6066.0,174,52694
156,2021-12-01 22:48:00,6067.0,6068.0,6065.0,6068.0,317,52889
157,2021-12-01 22:49:00,6068.0,6068.0,6068.0,6068.0,19,53252
158,2021-12-01 22:50:00,6069.0,6073.0,6069.0,6072.0,382,53299
159,2021-12-01 22:51:00,6071.0,6072.0,6071.0,6072.0,57,53692
160,2021-12-01 22:52:00,6073.0,6073.0,6071.0,6071.0,14,53752
161,2021-12-01 22:53:00,6071.0,6071.0,6067.0,6067.0,90,53767
162,2021-12-01 22:54:00,6067.0,6067.0,6066.0,6066.0,93,53857
163,2021-12-01 22:55:00,6066.0,6067.0,6066.0,6066.0,15,53950
164,2021-12-01 22:56:00,6066.0,6068.0,6066.0,6068.0,14,53965
165,2021-12-01 22:57:00,6068.0,6070.0,6068.0,6068.0,7,53980
166,2021-12-01 22:58:00,6068.0,6069.0,6068.0,6069.0,17,53987
167,2021-12-01 22:59:00,6069.0,6070.0,6069.0,6070.0,7,54010
168,2021-12-01 23:00:00,6070.0,6072.0,6070.0,6072.0,30,54019
169,2021-12-01 23:01:00,6072.0,6072.0,6072.0,6072.0,2,54049
170,2021-12-01 23:02:00,6069.0,6069.0,6068.0,6068.0,72,54076
171,2021-12-01 23:03:00,6069.0,6070.0,6068.0,6068.0,165,54193
172,2021-12-01 23:04:00,6070.0,6072.0,6070.0,6071.0,90,54366
173,2021-12-01 23:05:00,6069.0,6077.0,6069.0,6074.0,155,54521
174,2021-12-01 23:06:00,6075.0,6080.0,6073.0,6080.0,234,54684
175,2021-12-01 23:07:00,6080.0,6085.0,6080.0,6083.0,340,54992
176,2021-12-01 23:08:00,6086.0,6090.0,6086.0,6090.0,397,55373
177,2021-12-01 23:09:00,6088.0,6095.0,6088.0,6094.0,534,55780
178,2021-12-01 23:10:00,6094.0,6101.0,6094.0,6097.0,407,56369
179,2021-12-01 23:11:00,6099.0,6112.0,6097.0,6112.0,416,56778
180,2021-12-01 23:12:00,6114.0,6114.0,6108.0,6110.0,321,57294
181,2021-12-01 23:13:00,6110.0,6111.0,6106.0,6106.0,112,57651
182,2021-12-01 23:14:00,6106.0,6108.0,6104.0,6104.0,331,57763
183,2021-12-01 23:15:00,6107.0,6107.0,6104.0,6106.0,31,58116
184,2021-12-01 23:16:00,6104.0,6105.0,6103.0,6105.0,140,58150
185,2021-12-01 23:17:00,6105.0,6109.0,6104.0,6108.0,88,58351
186,2021-12-01 23:18:00,6109.0,6131.0,6109.0,6121.0,1277,58467
187,2021-12-01 23:19:00,6118.0,6118.0,6106.0,6106.0,386,59843
188,2021-12-01 23:20:00,6106.0,6106.0,6105.0,6105.0,201,60238
189,2021-12-01 23:21:00,6105.0,6105.0,6100.0,6104.0,189,60443
190,2021-12-01 23:22:00,6105.0,6105.0,6101.0,6102.0,79,60653
191,2021-12-01 23:23:00,6104.0,6107.0,6103.0,6107.0,226,60767
192,2021-12-01 23:24:00,6107.0,6107.0,6105.0,6105.0,135,60993
193,2021-12-01 23:25:00,6097.0,6097.0,6096.0,6096.0,17,61665
194,2021-12-01 23:26:00,6096.0,6096.0,6096.0,6096.0,475,61682
195,2021-12-01 23:27:00,6096.0,6096.0,6089.0,6089.0,218,62157
196,2021-12-01 23:28:00,6089.0,6094.0,6089.0,6094.0,74,62375
197,2021-12-01 23:29:00,6094.0,6094.0,6093.0,6093.0,12,62505
198,2021-12-01 23:30:00,6093.0,6094.0,6093.0,6094.0,143,62517
199,2021-12-01 23:31:00,6098.0,6098.0,6097.0,6097.0,2,62720
200,2021-12-01 23:32:00,6103.0,6108.0,6103.0,6108.0,163,62782
201,2021-12-01 23:33:00,6108.0,6109.0,6108.0,6108.0,370,62945
202,2021-12-01 23:34:00,6108.0,6109.0,6108.0,6108.0,122,63315
203,2021-12-01 23:35:00,6108.0,6108.0,6106.0,6106.0,287,63437
204,2021-12-01 23:36:00,6106.0,6107.0,6106.0,6106.0,189,63724
205,2021-12-01 23:37:00,6106.0,6106.0,6106.0,6106.0,0,63913
206,2021-12-01 23:38:00,6056.0,6056.0,6054.0,6055.0,154,50784
207,2021-12-01 23:39:00,6055.0,6056.0,6054.0,6056.0,88,50938
208,2021-12-01 23:40:00,6056.0,6056.0,6055.0,6055.0,205,51026
209,2021-12-01 23:41:00,6055.0,6056.0,6055.0,6056.0,85,51231
210,2021-12-01 23:42:00,6056.0,6060.0,6056.0,6060.0,72,51316
211,2021-12-01 23:43:00,6058.0,6058.0,6057.0,6057.0,24,51393
212,2021-12-01 23:44:00,6058.0,6060.0,6056.0,6059.0,31,51436
213,2021-12-01 23:45:00,6059.0,6061.0,6059.0,6061.0,9,51492
214,2021-12-01 23:46:00,6061.0,6061.0,6060.0,6060.0,11,51501
215,2021-12-01 23:47:00,6060.0,6060.0,6060.0,6060.0,22,51514
216,2021-12-01 23:48:00,6060.0,6060.0,6060.0,6060.0,24,51536
217,2021-12-01 23:49:00,6060.0,6062.0,6058.0,6058.0,38,51560
218,2021-12-01 23:50:00,6058.0,6058.0,6058.0,6058.0,0,51598
219,2021-12-01 23:51:00,6058.0,6058.0,6058.0,6058.0,1,51660
220,2021-12-01 23:52:00,6058.0,6058.0,6057.0,6057.0,51,51661
221,2021-12-01 23:54:00,6056.0,6056.0,6056.0,6056.0,4,51774
222,2021-12-03 15:01:00,6037.0,6037.0,6037.0,6037.0,0,63646
223,2021-12-03 15:11:00,6037.0,6037.0,6037.0,6037.0,0,63646
224,2021-12-02 16:00:00,6110.0,6110.0,6110.0,6110.0,0,0
225,2021-12-02 16:04:00,6067.0,6068.0,6066.0,6068.0,82,50933
226,2021-12-02 16:05:00,6066.0,6067.0,6066.0,6067.0,253,51028
227,2021-12-02 16:06:00,6066.0,6066.0,6065.0,6065.0,30,51296
228,2021-12-02 16:07:00,6064.0,6065.0,6063.0,6064.0,150,51681
229,2021-12-02 16:08:00,6065.0,6067.0,6064.0,6065.0,79,51885
230,2021-12-02 16:09:00,6062.0,6064.0,6062.0,6064.0,468,52069
231,2021-12-02 16:10:00,6064.0,6065.0,6063.0,6064.0,141,52538
232,2021-12-02 16:16:00,6054.0,6054.0,6050.0,6051.0,197,53766
233,2021-12-02 16:17:00,6052.0,6055.0,6050.0,6055.0,446,54066
234,2021-12-02 16:18:00,6055.0,6058.0,6054.0,6057.0,180,54552
235,2021-12-02 16:19:00,6057.0,6057.0,6054.0,6054.0,216,54802
236,2021-12-02 16:20:00,6054.0,6054.0,6053.0,6053.0,118,55028
237,2021-12-02 16:21:00,6053.0,6053.0,6053.0,6053.0,245,55146
238,2021-12-02 16:22:00,6051.0,6052.0,6051.0,6052.0,57,55736
239,2021-12-02 16:23:00,6051.0,6052.0,6046.0,6047.0,402,55808
240,2021-12-02 16:24:00,6048.0,6050.0,6047.0,6048.0,182,56218
241,2021-12-02 16:25:00,6048.0,6048.0,6047.0,6048.0,182,56400
242,2021-12-02 16:26:00,6048.0,6052.0,6048.0,6052.0,177,56584
243,2021-12-02 16:27:00,6049.0,6050.0,6047.0,6049.0,104,56881
244,2021-12-02 16:28:00,6050.0,6050.0,6048.0,6050.0,21,56990
245,2021-12-02 16:29:00,6050.0,6052.0,6048.0,6052.0,280,57012
246,2021-12-02 16:30:00,6050.0,6052.0,6050.0,6051.0,157,57294
247,2021-12-02 16:31:00,6051.0,6052.0,6050.0,6050.0,97,57460
248,2021-12-02 16:32:00,6049.0,6050.0,6046.0,6046.0,179,57573
249,2021-12-02 16:33:00,6045.0,6046.0,6044.0,6044.0,212,57832
250,2021-12-02 16:34:00,6044.0,6045.0,6042.0,6042.0,110,58092
251,2021-12-02 16:35:00,6043.0,6043.0,6038.0,6038.0,417,58256
252,2021-12-02 16:36:00,6038.0,6039.0,6037.0,6039.0,177,58673
253,2021-12-02 16:37:00,6038.0,6039.0,6036.0,6036.0,117,58851
254,2021-12-02 16:38:00,6036.0,6041.0,6036.0,6041.0,355,58968
255,2021-12-02 16:39:00,6044.0,6045.0,6041.0,6045.0,404,59361
256,2021-12-02 16:40:00,6045.0,6057.0,6044.0,6054.0,372,59778
257,2021-12-02 16:41:00,6054.0,6058.0,6053.0,6057.0,271,60154
258,2021-12-02 16:42:00,6062.0,6062.0,6059.0,6060.0,104,60794
259,2021-12-02 16:43:00,6058.0,6062.0,6056.0,6062.0,693,61328
260,2021-12-02 16:44:00,6064.0,6068.0,6063.0,6068.0,547,62523
261,2021-12-02 16:45:00,6070.0,6072.0,6066.0,6070.0,425,63072
262,2021-12-02 16:46:00,6074.0,6074.0,6068.0,6072.0,465,63880
263,2021-12-02 16:47:00,6069.0,6070.0,6066.0,6067.0,94,64451
264,2021-12-02 16:48:00,6067.0,6068.0,6062.0,6067.0,556,64558
265,2021-12-02 16:49:00,6067.0,6069.0,6066.0,6068.0,168,65114
266,2021-12-02 16:50:00,6068.0,6070.0,6068.0,6069.0,173,65282
267,2021-12-02 16:51:00,6070.0,6071.0,6069.0,6069.0,53,65514
268,2021-12-02 17:10:00,6061.0,6061.0,6058.0,6058.0,146,70968
269,2021-12-02 17:11:00,6057.0,6060.0,6056.0,6057.0,180,71189
270,2021-12-02 17:49:00,6056.0,6057.0,6055.0,6055.0,153,54684
271,2021-12-02 17:50:00,6054.0,6054.0,6054.0,6054.0,28,55028
272,2021-12-02 17:51:00,6053.0,6054.0,6052.0,6052.0,109,55119
273,2021-12-02 17:52:00,6053.0,6053.0,6050.0,6051.0,340,55396
274,2021-12-02 17:53:00,6051.0,6052.0,6051.0,6051.0,88,55736
275,2021-12-02 17:54:00,6051.0,6051.0,6046.0,6047.0,397,55825
276,2021-12-02 17:55:00,6047.0,6050.0,6047.0,6048.0,205,56222
277,2021-12-02 17:56:00,6048.0,6050.0,6047.0,6050.0,236,56427
278,2021-12-02 17:57:00,6051.0,6053.0,6049.0,6050.0,238,56665
279,2021-12-02 17:58:00,6050.0,6050.0,6048.0,6050.0,94,56904
280,2021-12-02 17:59:00,6050.0,6051.0,6048.0,6051.0,66,57003
281,2021-12-02 18:00:00,6051.0,6052.0,6050.0,6051.0,126,57276
282,2021-12-02 18:01:00,6050.0,6052.0,6050.0,6052.0,121,57422
283,2021-12-02 18:02:00,6050.0,6052.0,6048.0,6048.0,125,57545
284,2021-12-02 18:03:00,6048.0,6048.0,6045.0,6047.0,140,57726
285,2021-12-02 18:04:00,6046.0,6046.0,6044.0,6045.0,271,57867
286,2021-12-02 18:05:00,6045.0,6045.0,6042.0,6043.0,139,58139
287,2021-12-02 18:06:00,6041.0,6041.0,6037.0,6038.0,321,58431
288,2021-12-02 18:07:00,6039.0,6039.0,6038.0,6039.0,116,58762
289,2021-12-02 18:08:00,6039.0,6039.0,6036.0,6036.0,202,58878
290,2021-12-02 18:09:00,6036.0,6043.0,6036.0,6041.0,463,59080
291,2021-12-02 18:10:00,6042.0,6051.0,6040.0,6051.0,338,59548
292,2021-12-02 18:11:00,6051.0,6056.0,6051.0,6055.0,295,59888
293,2021-12-02 18:12:00,6055.0,6062.0,6054.0,6060.0,662,60198
294,2021-12-02 18:13:00,6060.0,6063.0,6056.0,6062.0,1100,60864
295,2021-12-02 18:14:00,6061.0,6066.0,6061.0,6064.0,563,61985
296,2021-12-02 18:15:00,6064.0,6070.0,6064.0,6066.0,590,62550
297,2021-12-02 18:16:00,6066.0,6076.0,6066.0,6070.0,932,63141
298,2021-12-02 18:17:00,6070.0,6070.0,6068.0,6068.0,397,64074
299,2021-12-02 18:18:00,6068.0,6068.0,6062.0,6067.0,541,64472
300,2021-12-02 18:19:00,6067.0,6068.0,6066.0,6066.0,179,65016
301,2021-12-02 18:20:00,6068.0,6070.0,6068.0,6068.0,129,65252
302,2021-12-02 18:21:00,6068.0,6071.0,6068.0,6069.0,157,65410
303,2021-12-02 08:43:00,6066.0,6067.0,6065.0,6065.0,49,51898
304,2021-12-02 08:44:00,6065.0,6065.0,6062.0,6063.0,439,51959
305,2021-12-02 08:45:00,6065.0,6065.0,6064.0,6064.0,160,52400
306,2021-12-02 08:46:00,6064.0,6064.0,6062.0,6064.0,33,52675
307,2021-12-02 08:47:00,6064.0,6065.0,6062.0,6064.0,127,52708
308,2021-12-02 08:48:00,6065.0,6065.0,6062.0,6063.0,161,52836
309,2021-12-02 08:49:00,6063.0,6063.0,6060.0,6060.0,173,52997
310,2021-12-02 08:50:00,6060.0,6062.0,6060.0,6060.0,40,53170
311,2021-12-02 08:51:00,6061.0,6061.0,6054.0,6054.0,509,53223
312,2021-12-02 08:52:00,6056.0,6056.0,6050.0,6051.0,386,53739
313,2021-12-02 08:53:00,6055.0,6056.0,6054.0,6056.0,145,54512
314,2021-12-02 08:54:00,6055.0,6057.0,6054.0,6055.0,241,54664
315,2021-12-02 08:55:00,6057.0,6057.0,6054.0,6054.0,141,54915
316,2021-12-02 08:56:00,6053.0,6054.0,6052.0,6053.0,310,55059
317,2021-12-02 08:57:00,6053.0,6053.0,6050.0,6051.0,345,55391
318,2021-12-02 08:58:00,6051.0,6052.0,6051.0,6051.0,88,55736
319,2021-12-02 08:59:00,6051.0,6051.0,6046.0,6047.0,397,55825
320,2021-12-02 09:00:00,6047.0,6050.0,6047.0,6048.0,205,56222
321,2021-12-02 09:01:00,6048.0,6050.0,6047.0,6050.0,236,56427
322,2021-12-02 09:02:00,6051.0,6052.0,6049.0,6050.0,238,56665
323,2021-12-02 09:03:00,6050.0,6050.0,6048.0,6050.0,94,56904
324,2021-12-02 09:04:00,6048.0,6050.0,6048.0,6049.0,42,57000
325,2021-12-02 09:05:00,6051.0,6052.0,6051.0,6052.0,223,57069
326,2021-12-02 09:26:00,6069.0,6069.0,6069.0,6069.0,0,65567
327,2021-12-02 09:41:00,6056.0,6058.0,6056.0,6058.0,105,68677
328,2021-12-02 09:42:00,6058.0,6058.0,6056.0,6056.0,544,68782
329,2021-12-02 09:43:00,6056.0,6056.0,6056.0,6056.0,245,69664
330,2021-12-02 09:44:00,6056.0,6056.0,6056.0,6056.0,13,70065
331,2021-12-02 09:45:00,6056.0,6062.0,6056.0,6061.0,890,70078
332,2021-12-02 09:46:00,6061.0,6061.0,6056.0,6060.0,306,70968
333,2021-12-02 09:47:00,6060.0,6060.0,6058.0,6058.0,113,71274
334,2021-12-02 09:48:00,6058.0,6060.0,6058.0,6059.0,17,71387
335,2021-12-02 09:49:00,6058.0,6059.0,6058.0,6058.0,6,71408
336,2021-12-02 09:50:00,6058.0,6059.0,6058.0,6059.0,35,71440
337,2021-12-02 09:51:00,6059.0,6059.0,6058.0,6058.0,192,71475
338,2021-12-02 09:52:00,6058.0,6062.0,6058.0,6062.0,665,71667
339,2021-12-02 09:53:00,6062.0,6065.0,6062.0,6065.0,164,72332
340,2021-12-02 09:54:00,6065.0,6065.0,6061.0,6061.0,272,72496
341,2021-12-02 09:55:00,6063.0,6063.0,6061.0,6061.0,60,72869
342,2021-12-02 09:56:00,6062.0,6062.0,6061.0,6061.0,10,72930
343,2021-12-02 10:04:00,6064.0,6065.0,6064.0,6064.0,75,73483
344,2021-12-02 10:05:00,6064.0,6066.0,6064.0,6066.0,98,73558
345,2021-12-02 10:06:00,6066.0,6067.0,6066.0,6067.0,23,73856
346,2021-12-02 10:07:00,6067.0,6067.0,6060.0,6060.0,378,73950
347,2021-12-02 10:08:00,6059.0,6062.0,6059.0,6062.0,97,74339
